-4984.6	4.0199132416213915E-7
-4984.5	4.0200744427335117E-7
-4984.4	4.0202356535422284E-7
-4984.3	4.0203968740483177E-7
-4984.2	4.0205581042525605E-7
-4984.1	4.020719344155732E-7
-4984.0	4.020880593758612E-7
-4983.9	4.021041853061979E-7
-4983.8	4.0212031220666076E-7
-4983.7	4.02136440077328E-7
-4983.6	4.0215256891827714E-7
-4983.5	4.0216869872958627E-7
-4983.4	4.0218482951133316E-7
-4983.3	4.0220096126359547E-7
-4983.2	4.022170939864513E-7
-4983.1	4.022332276799783E-7
-4983.0	4.022493623442546E-7
-4982.9	4.0226549797935796E-7
-4982.8	4.02281634585366E-7
-4982.7	4.022977721623571E-7
-4982.6	4.0231391071040876E-7
-4982.5	4.023300502295992E-7
-4982.4	4.023461907200062E-7
-4982.3	4.023623321817075E-7
-4982.2	4.023784746147814E-7
-4982.1	4.0239461801930554E-7
-4982.0	4.024107623953581E-7
-4981.9	4.024269077430169E-7
-4981.8	4.0244305406235985E-7
-4981.7	4.0245920135346513E-7
-4981.6	4.024753496164105E-7
-4981.5	4.024914988512742E-7
-4981.4	4.02507649058134E-7
-4981.3	4.025238002370679E-7
-4981.2	4.0253995238815416E-7
-4981.1	4.0255610551147045E-7
-4981.0	4.025722596070951E-7
-4980.9	4.025884146751061E-7
-4980.8	4.0260457071558124E-7
-4980.7	4.026207277285989E-7
-4980.6	4.026368857142369E-7
-4980.5	4.0265304467257354E-7
-4980.4	4.026692046036868E-7
-4980.3	4.0268536550765457E-7
-4980.2	4.027015273845552E-7
-4980.1	4.027176902344666E-7
-4980.0	4.0273385405746707E-7
-4979.9	4.027500188536346E-7
-4979.8	4.0276618462304723E-7
-4979.7	4.0278235136578336E-7
-4979.6	4.027985190819208E-7
-4979.5	4.02814687771538E-7
-4979.4	4.02830857434713E-7
-4979.3	4.0284702807152373E-7
-4979.2	4.028631996820488E-7
-4979.1	4.0287937226636594E-7
-4979.0	4.028955458245537E-7
-4978.9	4.0291172035669017E-7
-4978.8	4.0292789586285336E-7
-4978.7	4.0294407234312175E-7
-4978.6	4.0296024979757327E-7
-4978.5	4.029764282262865E-7
-4978.4	4.029926076293394E-7
-4978.3	4.030087880068102E-7
-4978.2	4.0302496935877737E-7
-4978.1	4.030411516853189E-7
-4978.0	4.030573349865133E-7
-4977.9	4.030735192624388E-7
-4977.8	4.030897045131734E-7
-4977.7	4.031058907387957E-7
-4977.6	4.0312207793938383E-7
-4977.5	4.031382661150163E-7
-4977.4	4.0315445526577127E-7
-4977.3	4.031706453917269E-7
-4977.2	4.031868364929618E-7
-4977.1	4.032030285695541E-7
-4977.0	4.032192216215824E-7
-4976.9	4.032354156491248E-7
-4976.8	4.0325161065225966E-7
-4976.7	4.0326780663106556E-7
-4976.6	4.032840035856206E-7
-4976.5	4.033002015160034E-7
-4976.4	4.0331640042229236E-7
-4976.3	4.0333260030456553E-7
-4976.2	4.0334880116290176E-7
-4976.1	4.033650029973791E-7
-4976.0	4.0338120580807624E-7
-4975.9	4.033974095950715E-7
-4975.8	4.0341361435844324E-7
-4975.7	4.0342982009827005E-7
-4975.6	4.034460268146302E-7
-4975.5	4.0346223450760243E-7
-4975.4	4.0347844317726507E-7
-4975.3	4.034946528236964E-7
-4975.2	4.0351086344697516E-7
-4975.1	4.035270750471797E-7
-4975.0	4.035432876243887E-7
-4974.9	4.0355950117868053E-7
-4974.8	4.0357571571013356E-7
-4974.7	4.0359193121882667E-7
-4974.6	4.0360814770483803E-7
-4974.5	4.0362436516824654E-7
-4974.4	4.036405836091305E-7
-4974.3	4.036568030275684E-7
-4974.2	4.0367302342363905E-7
-4974.1	4.036892447974208E-7
-4974.0	4.0370546714899243E-7
-4973.9	4.0372169047843243E-7
-4973.8	4.0373791478581924E-7
-4973.7	4.037541400712318E-7
-4973.6	4.0377036633474835E-7
-4973.5	4.037865935764478E-7
-4973.4	4.0380282179640867E-7
-4973.3	4.038190509947095E-7
-4973.2	4.038352811714291E-7
-4973.1	4.0385151232664596E-7
-4973.0	4.0386774446043896E-7
-4972.9	4.038839775728866E-7
-4972.8	4.0390021166406746E-7
-4972.7	4.0391644673406046E-7
-4972.6	4.039326827829441E-7
-4972.5	4.039489198107972E-7
-4972.4	4.0396515781769844E-7
-4972.3	4.0398139680372635E-7
-4972.2	4.0399763676896003E-7
-4972.1	4.040138777134778E-7
-4972.0	4.0403011963735874E-7
-4971.9	4.040463625406814E-7
-4971.8	4.040626064235245E-7
-4971.7	4.0407885128596697E-7
-4971.6	4.0409509712808734E-7
-4971.5	4.041113439499647E-7
-4971.4	4.041275917516777E-7
-4971.3	4.041438405333049E-7
-4971.2	4.041600902949255E-7
-4971.1	4.041763410366179E-7
-4971.0	4.0419259275846125E-7
-4970.9	4.042088454605343E-7
-4970.8	4.0422509914291566E-7
-4970.7	4.042413538056845E-7
-4970.6	4.0425760944891937E-7
-4970.5	4.042738660726994E-7
-4970.4	4.0429012367710337E-7
-4970.3	4.043063822622099E-7
-4970.2	4.043226418280982E-7
-4970.1	4.0433890237484693E-7
-4970.0	4.043551639025352E-7
-4969.9	4.043714264112418E-7
-4969.8	4.043876899010455E-7
-4969.7	4.044039543720255E-7
-4969.6	4.0442021982426043E-7
-4969.5	4.044364862578296E-7
-4969.4	4.0445275367281164E-7
-4969.3	4.0446902206928546E-7
-4969.2	4.0448529144733034E-7
-4969.1	4.0450156180702493E-7
-4969.0	4.0451783314844845E-7
-4968.9	4.0453410547167977E-7
-4968.8	4.0455037877679777E-7
-4968.7	4.045666530638817E-7
-4968.6	4.0458292833301023E-7
-4968.5	4.045992045842627E-7
-4968.4	4.046154818177181E-7
-4968.3	4.046317600334552E-7
-4968.2	4.046480392315533E-7
-4968.1	4.046643194120912E-7
-4968.0	4.0468060057514824E-7
-4967.9	4.046968827208034E-7
-4967.8	4.047131658491355E-7
-4967.7	4.04729449960224E-7
-4967.6	4.0474573505414765E-7
-4967.5	4.047620211309858E-7
-4967.4	4.047783081908175E-7
-4967.3	4.0479459623372165E-7
-4967.2	4.0481088525977766E-7
-4967.1	4.048271752690644E-7
-4967.0	4.048434662616613E-7
-4966.9	4.048597582376472E-7
-4966.8	4.0487605119710137E-7
-4966.7	4.04892345140103E-7
-4966.6	4.049086400667312E-7
-4966.5	4.0492493597706527E-7
-4966.4	4.0494123287118434E-7
-4966.3	4.049575307491674E-7
-4966.2	4.049738296110939E-7
-4966.1	4.0499012945704285E-7
-4966.0	4.050064302870937E-7
-4965.9	4.050227321013255E-7
-4965.8	4.050390348998174E-7
-4965.7	4.050553386826489E-7
-4965.6	4.0507164344989895E-7
-4965.5	4.050879492016471E-7
-4965.4	4.051042559379725E-7
-4965.3	4.051205636589542E-7
-4965.2	4.051368723646718E-7
-4965.1	4.051531820552043E-7
-4965.0	4.051694927306313E-7
-4964.9	4.0518580439103193E-7
-4964.8	4.0520211703648537E-7
-4964.7	4.052184306670712E-7
-4964.6	4.052347452828685E-7
-4964.5	4.052510608839569E-7
-4964.4	4.0526737747041557E-7
-4964.3	4.052836950423237E-7
-4964.2	4.053000135997609E-7
-4964.1	4.0531633314280633E-7
-4964.0	4.0533265367153966E-7
-4963.9	4.0534897518604004E-7
-4963.8	4.0536529768638677E-7
-4963.7	4.0538162117265956E-7
-4963.6	4.053979456449374E-7
-4963.5	4.054142711033002E-7
-4963.4	4.05430597547827E-7
-4963.3	4.054469249785973E-7
-4963.2	4.0546325339569073E-7
-4963.1	4.054795827991864E-7
-4963.0	4.0549591318916413E-7
-4962.9	4.055122445657032E-7
-4962.8	4.0552857692888293E-7
-4962.7	4.055449102787831E-7
-4962.6	4.0556124461548294E-7
-4962.5	4.055775799390622E-7
-4962.4	4.0559391624960016E-7
-4962.3	4.056102535471763E-7
-4962.2	4.056265918318704E-7
-4962.1	4.0564293110376166E-7
-4962.0	4.0565927136292995E-7
-4961.9	4.0567561260945464E-7
-4961.8	4.056919548434151E-7
-4961.7	4.057082980648912E-7
-4961.6	4.057246422739623E-7
-4961.5	4.057409874707082E-7
-4961.4	4.0575733365520827E-7
-4961.3	4.05773680827542E-7
-4961.2	4.057900289877893E-7
-4961.1	4.058063781360295E-7
-4961.0	4.0582272827234244E-7
-4960.9	4.0583907939680765E-7
-4960.8	4.058554315095046E-7
-4960.7	4.058717846105132E-7
-4960.6	4.0588813869991287E-7
-4960.5	4.0590449377778345E-7
-4960.4	4.059208498442046E-7
-4960.3	4.059372068992557E-7
-4960.2	4.059535649430167E-7
-4960.1	4.0596992397556714E-7
-4960.0	4.059862839969869E-7
-4959.9	4.0600264500735566E-7
-4959.8	4.060190070067528E-7
-4959.7	4.0603536999525846E-7
-4959.6	4.06051733972952E-7
-4959.5	4.0606809893991357E-7
-4959.4	4.0608446489622257E-7
-4959.3	4.0610083184195876E-7
-4959.2	4.0611719977720216E-7
-4959.1	4.0613356870203226E-7
-4959.0	4.0614993861652903E-7
-4958.9	4.061663095207722E-7
-4958.8	4.0618268141484136E-7
-4958.7	4.0619905429881663E-7
-4958.6	4.0621542817277755E-7
-4958.5	4.0623180303680415E-7
-4958.4	4.062481788909761E-7
-4958.3	4.0626455573537324E-7
-4958.2	4.0628093357007557E-7
-4958.1	4.062973123951626E-7
-4958.0	4.0631369221071463E-7
-4957.9	4.0633007301681123E-7
-4957.8	4.0634645481353225E-7
-4957.7	4.063628376009577E-7
-4957.6	4.0637922137916736E-7
-4957.5	4.063956061482413E-7
-4957.4	4.0641199190825926E-7
-4957.3	4.064283786593011E-7
-4957.2	4.0644476640144693E-7
-4957.1	4.0646115513477645E-7
-4957.0	4.0647754485936994E-7
-4956.9	4.0649393557530707E-7
-4956.8	4.0651032728266773E-7
-4956.7	4.0652671998153213E-7
-4956.6	4.0654311367198E-7
-4956.5	4.065595083540915E-7
-4956.4	4.065759040279466E-7
-4956.3	4.06592300693625E-7
-4956.2	4.066086983512071E-7
-4956.1	4.0662509700077264E-7
-4956.0	4.066414966424018E-7
-4955.9	4.066578972761746E-7
-4955.8	4.066742989021708E-7
-4955.7	4.066907015204709E-7
-4955.6	4.0670710513115437E-7
-4955.5	4.0672350973430186E-7
-4955.4	4.0673991532999314E-7
-4955.3	4.0675632191830814E-7
-4955.2	4.067727294993273E-7
-4955.1	4.067891380731303E-7
-4955.0	4.068055476397976E-7
-4954.9	4.068219581994092E-7
-4954.8	4.0683836975204495E-7
-4954.7	4.068547822977854E-7
-4954.6	4.0687119583671025E-7
-4954.5	4.068876103689001E-7
-4954.4	4.069040258944347E-7
-4954.3	4.0692044241339433E-7
-4954.2	4.0693685992585927E-7
-4954.1	4.0695327843190947E-7
-4954.0	4.0696969793162534E-7
-4953.9	4.06986118425087E-7
-4953.8	4.0700253991237437E-7
-4953.7	4.070189623935681E-7
-4953.6	4.0703538586874797E-7
-4953.5	4.0705181033799456E-7
-4953.4	4.0706823580138794E-7
-4953.3	4.070846622590082E-7
-4953.2	4.071010897109359E-7
-4953.1	4.0711751815725093E-7
-4953.0	4.071339475980339E-7
-4952.9	4.0715037803336493E-7
-4952.8	4.071668094633241E-7
-4952.7	4.0718324188799194E-7
-4952.6	4.071996753074486E-7
-4952.5	4.072161097217746E-7
-4952.4	4.072325451310501E-7
-4952.3	4.0724898153535516E-7
-4952.2	4.0726541893477055E-7
-4952.1	4.0728185732937627E-7
-4952.0	4.0729829671925296E-7
-4951.9	4.073147371044807E-7
-4951.8	4.073311784851399E-7
-4951.7	4.0734762086131106E-7
-4951.6	4.0736406423307434E-7
-4951.5	4.0738050860051034E-7
-4951.4	4.073969539636994E-7
-4951.3	4.0741340032272164E-7
-4951.2	4.0742984767765793E-7
-4951.1	4.074462960285882E-7
-4951.0	4.0746274537559323E-7
-4950.9	4.074791957187534E-7
-4950.8	4.0749564705814887E-7
-4950.7	4.075120993938605E-7
-4950.6	4.0752855272596826E-7
-4950.5	4.075450070545531E-7
-4950.4	4.075614623796953E-7
-4950.3	4.075779187014751E-7
-4950.2	4.0759437601997336E-7
-4950.1	4.0761083433527024E-7
-4950.0	4.0762729364744655E-7
-4949.9	4.076437539565827E-7
-4949.8	4.0766021526275896E-7
-4949.7	4.076766775660562E-7
-4949.6	4.076931408665547E-7
-4949.5	4.0770960516433523E-7
-4949.4	4.0772607045947826E-7
-4949.3	4.077425367520641E-7
-4949.2	4.0775900404217375E-7
-4949.1	4.0777547232988736E-7
-4949.0	4.077919416152859E-7
-4948.9	4.0780841189844976E-7
-4948.8	4.078248831794594E-7
-4948.7	4.078413554583958E-7
-4948.6	4.0785782873533906E-7
-4948.5	4.0787430301037033E-7
-4948.4	4.0789077828357E-7
-4948.3	4.079072545550186E-7
-4948.2	4.0792373182479706E-7
-4948.1	4.0794021009298564E-7
-4948.0	4.0795668935966545E-7
-4947.9	4.07973169624917E-7
-4947.8	4.079896508888207E-7
-4947.7	4.080061331514576E-7
-4947.6	4.0802261641290816E-7
-4947.5	4.080391006732533E-7
-4947.4	4.0805558593257363E-7
-4947.3	4.080720721909497E-7
-4947.2	4.080885594484625E-7
-4947.1	4.0810504770519257E-7
-4947.0	4.081215369612209E-7
-4946.9	4.0813802721662803E-7
-4946.8	4.0815451847149474E-7
-4946.7	4.081710107259019E-7
-4946.6	4.0818750397993014E-7
-4946.5	4.0820399823366046E-7
-4946.4	4.0822049348717357E-7
-4946.3	4.0823698974055004E-7
-4946.2	4.082534869938711E-7
-4946.1	4.0826998524721714E-7
-4946.0	4.082864845006693E-7
-4945.9	4.0830298475430835E-7
-4945.8	4.08319486008215E-7
-4945.7	4.083359882624703E-7
-4945.6	4.0835249151715476E-7
-4945.5	4.0836899577234974E-7
-4945.4	4.083855010281359E-7
-4945.3	4.084020072845939E-7
-4945.2	4.0841851454180495E-7
-4945.1	4.0843502279984974E-7
-4945.0	4.084515320588093E-7
-4944.9	4.0846804231876465E-7
-4944.8	4.0848455357979634E-7
-4944.7	4.0850106584198573E-7
-4944.6	4.0851757910541337E-7
-4944.5	4.0853409337016064E-7
-4944.4	4.085506086363082E-7
-4944.3	4.08567124903937E-7
-4944.2	4.085836421731282E-7
-4944.1	4.0860016044396257E-7
-4944.0	4.0861667971652136E-7
-4943.9	4.0863319999088544E-7
-4943.8	4.086497212671356E-7
-4943.7	4.0866624354535327E-7
-4943.6	4.0868276682561906E-7
-4943.5	4.0869929110801435E-7
-4943.4	4.0871581639262003E-7
-4943.3	4.08732342679517E-7
-4943.2	4.0874886996878666E-7
-4943.1	4.0876539826050965E-7
-4943.0	4.087819275547675E-7
-4942.9	4.0879845785164104E-7
-4942.8	4.088149891512112E-7
-4942.7	4.088315214535594E-7
-4942.6	4.088480547587665E-7
-4942.5	4.0886458906691385E-7
-4942.4	4.0888112437808247E-7
-4942.3	4.0889766069235324E-7
-4942.2	4.0891419800980775E-7
-4942.1	4.0893073633052673E-7
-4942.0	4.089472756545917E-7
-4941.9	4.0896381598208356E-7
-4941.8	4.0898035731308347E-7
-4941.7	4.0899689964767283E-7
-4941.6	4.090134429859326E-7
-4941.5	4.090299873279442E-7
-4941.4	4.0904653267378876E-7
-4941.3	4.090630790235472E-7
-4941.2	4.090796263773012E-7
-4941.1	4.090961747351316E-7
-4941.0	4.091127240971199E-7
-4940.9	4.091292744633473E-7
-4940.8	4.091458258338949E-7
-4940.7	4.0916237820884417E-7
-4940.6	4.0917893158827614E-7
-4940.5	4.0919548597227235E-7
-4940.4	4.09212041360914E-7
-4940.3	4.0922859775428216E-7
-4940.2	4.092451551524585E-7
-4940.1	4.09261713555524E-7
-4940.0	4.092782729635602E-7
-4939.9	4.0929483337664844E-7
-4939.8	4.093113947948698E-7
-4939.7	4.0932795721830593E-7
-4939.6	4.093445206470379E-7
-4939.5	4.0936108508114737E-7
-4939.4	4.0937765052071554E-7
-4939.3	4.093942169658237E-7
-4939.2	4.0941078441655344E-7
-4939.1	4.0942735287298594E-7
-4939.0	4.0944392233520284E-7
-4938.9	4.094604928032854E-7
-4938.8	4.094770642773149E-7
-4938.7	4.094936367573731E-7
-4938.6	4.095102102435411E-7
-4938.5	4.095267847359006E-7
-4938.4	4.09543360234533E-7
-4938.3	4.095599367395196E-7
-4938.2	4.095765142509421E-7
-4938.1	4.095930927688816E-7
-4938.0	4.096096722934201E-7
-4937.9	4.0962625282463883E-7
-4937.8	4.096428343626191E-7
-4937.7	4.0965941690744273E-7
-4937.6	4.09676000459191E-7
-4937.5	4.0969258501794573E-7
-4937.4	4.097091705837882E-7
-4937.3	4.097257571567999E-7
-4937.2	4.0974234473706265E-7
-4937.1	4.097589333246577E-7
-4937.0	4.09775522919667E-7
-4936.9	4.0979211352217184E-7
-4936.8	4.098087051322537E-7
-4936.7	4.0982529774999447E-7
-4936.6	4.098418913754755E-7
-4936.5	4.098584860087787E-7
-4936.4	4.0987508164998546E-7
-4936.3	4.0989167829917725E-7
-4936.2	4.0990827595643613E-7
-4936.1	4.099248746218433E-7
-4936.0	4.0994147429548075E-7
-4935.9	4.0995807497742996E-7
-4935.8	4.099746766677726E-7
-4935.7	4.099912793665904E-7
-4935.6	4.1000788307396493E-7
-4935.5	4.1002448778997817E-7
-4935.4	4.1004109351471157E-7
-4935.3	4.1005770024824675E-7
-4935.2	4.1007430799066567E-7
-4935.1	4.1009091674204986E-7
-4935.0	4.101075265024812E-7
-4934.9	4.101241372720414E-7
-4934.8	4.1014074905081203E-7
-4934.7	4.1015736183887514E-7
-4934.6	4.101739756363122E-7
-4934.5	4.101905904432053E-7
-4934.4	4.10207206259636E-7
-4934.3	4.10223823085686E-7
-4934.2	4.102404409214374E-7
-4934.1	4.102570597669717E-7
-4934.0	4.10273679622371E-7
-4933.9	4.1029030048771695E-7
-4933.8	4.1030692236309124E-7
-4933.7	4.103235452485761E-7
-4933.6	4.10340169144253E-7
-4933.5	4.10356794050204E-7
-4933.4	4.1037341996651097E-7
-4933.3	4.103900468932556E-7
-4933.2	4.104066748305201E-7
-4933.1	4.1042330377838586E-7
-4933.0	4.104399337369353E-7
-4932.9	4.1045656470625016E-7
-4932.8	4.104731966864121E-7
-4932.7	4.1048982967750336E-7
-4932.6	4.105064636796056E-7
-4932.5	4.1052309869280107E-7
-4932.4	4.1053973471717153E-7
-4932.3	4.105563717527988E-7
-4932.2	4.105730097997652E-7
-4932.1	4.105896488581523E-7
-4932.0	4.1060628892804247E-7
-4931.9	4.1062293000951747E-7
-4931.8	4.1063957210265924E-7
-4931.7	4.1065621520755E-7
-4931.6	4.1067285932427153E-7
-4931.5	4.1068950445290606E-7
-4931.4	4.107061505935356E-7
-4931.3	4.107227977462419E-7
-4931.2	4.107394459111074E-7
-4931.1	4.1075609508821385E-7
-4931.0	4.1077274527764355E-7
-4930.9	4.107893964794785E-7
-4930.8	4.108060486938006E-7
-4930.7	4.108227019206922E-7
-4930.6	4.1083935616023506E-7
-4930.5	4.1085601141251177E-7
-4930.4	4.1087266767760414E-7
-4930.3	4.108893249555942E-7
-4930.2	4.109059832465643E-7
-4930.1	4.109226425505964E-7
-4930.0	4.109393028677728E-7
-4929.9	4.1095596419817563E-7
-4929.8	4.109726265418868E-7
-4929.7	4.1098928989898896E-7
-4929.6	4.110059542695638E-7
-4929.5	4.1102261965369393E-7
-4929.4	4.110392860514613E-7
-4929.3	4.11055953462948E-7
-4929.2	4.1107262188823657E-7
-4929.1	4.1108929132740897E-7
-4929.0	4.1110596178054763E-7
-4928.9	4.1112263324773465E-7
-4928.8	4.111393057290522E-7
-4928.7	4.111559792245828E-7
-4928.6	4.111726537344084E-7
-4928.5	4.1118932925861157E-7
-4928.4	4.112060057972744E-7
-4928.3	4.112226833504792E-7
-4928.2	4.1123936191830837E-7
-4928.1	4.1125604150084394E-7
-4928.0	4.1127272209816866E-7
-4927.9	4.112894037103646E-7
-4927.8	4.113060863375139E-7
-4927.7	4.113227699796993E-7
-4927.6	4.113394546370028E-7
-4927.5	4.1135614030950703E-7
-4927.4	4.1137282699729425E-7
-4927.3	4.113895147004466E-7
-4927.2	4.114062034190469E-7
-4927.1	4.114228931531771E-7
-4927.0	4.1143958390292003E-7
-4926.9	4.1145627566835775E-7
-4926.8	4.1147296844957273E-7
-4926.7	4.1148966224664756E-7
-4926.6	4.115063570596645E-7
-4926.5	4.1152305288870615E-7
-4926.4	4.115397497338549E-7
-4926.3	4.115564475951929E-7
-4926.2	4.115731464728031E-7
-4926.1	4.115898463667676E-7
-4926.0	4.116065472771692E-7
-4925.9	4.1162324920409016E-7
-4925.8	4.1163995214761294E-7
-4925.7	4.116566561078203E-7
-4925.6	4.116733610847944E-7
-4925.5	4.1169006707861814E-7
-4925.4	4.117067740893739E-7
-4925.3	4.11723482117144E-7
-4925.2	4.117401911620113E-7
-4925.1	4.117569012240581E-7
-4925.0	4.117736123033673E-7
-4924.9	4.1179032440002123E-7
-4924.8	4.1180703751410234E-7
-4924.7	4.118237516456935E-7
-4924.6	4.118404667948771E-7
-4924.5	4.1185718296173606E-7
-4924.4	4.118739001463527E-7
-4924.3	4.118906183488096E-7
-4924.2	4.119073375691896E-7
-4924.1	4.1192405780757513E-7
-4924.0	4.119407790640491E-7
-4923.9	4.119575013386941E-7
-4923.8	4.1197422463159247E-7
-4923.7	4.1199094894282737E-7
-4923.6	4.12007674272481E-7
-4923.5	4.120244006206365E-7
-4923.4	4.120411279873763E-7
-4923.3	4.1205785637278307E-7
-4923.2	4.1207458577693977E-7
-4923.1	4.1209131619992883E-7
-4923.0	4.1210804764183325E-7
-4922.9	4.121247801027357E-7
-4922.8	4.121415135827187E-7
-4922.7	4.121582480818653E-7
-4922.6	4.1217498360025804E-7
-4922.5	4.1219172013797995E-7
-4922.4	4.1220845769511364E-7
-4922.3	4.1222519627174175E-7
-4922.2	4.122419358679475E-7
-4922.1	4.1225867648381323E-7
-4922.0	4.1227541811942215E-7
-4921.9	4.122921607748569E-7
-4921.8	4.123089044502002E-7
-4921.7	4.1232564914553517E-7
-4921.6	4.1234239486094435E-7
-4921.5	4.123591415965109E-7
-4921.4	4.1237588935231754E-7
-4921.3	4.12392638128447E-7
-4921.2	4.1240938792498245E-7
-4921.1	4.124261387420065E-7
-4921.0	4.1244289057960226E-7
-4920.9	4.1245964343785267E-7
-4920.8	4.1247639731684035E-7
-4920.7	4.124931522166486E-7
-4920.6	4.1250990813735996E-7
-4920.5	4.125266650790578E-7
-4920.4	4.1254342304182484E-7
-4920.3	4.1256018202574393E-7
-4920.2	4.1257694203089826E-7
-4920.1	4.1259370305737055E-7
-4920.0	4.1261046510524414E-7
