-4988.1	Infinity
-4988.0	Infinity
-4987.9	Infinity
-4987.8	Infinity
-4987.7	Infinity
-4987.6	Infinity
-4987.5	Infinity
-4987.4	Infinity
-4987.3	Infinity
-4987.2	-Infinity
-4987.1	-Infinity
-4987.0	-Infinity
-4986.9	-Infinity
-4986.8	-Infinity
-4986.7	-Infinity
-4986.6	-Infinity
-4986.5	-Infinity
-4986.4	-Infinity
-4986.3	-Infinity
-4986.2	-Infinity
-4986.1	-Infinity
-4986.0	-Infinity
-4985.9	-Infinity
-4985.8	-Infinity
-4985.7	Infinity
-4985.6	Infinity
-4985.5	Infinity
-4985.4	Infinity
-4985.3	Infinity
-4985.2	Infinity
-4985.1	Infinity
-4985.0	Infinity
-4984.9	Infinity
-4984.8	Infinity
-4984.7	Infinity
-4984.6	Infinity
-4984.5	Infinity
-4984.4	Infinity
-4984.3	Infinity
-4984.2	Infinity
-4984.1	-Infinity
-4984.0	-Infinity
-4983.9	-Infinity
-4983.8	-Infinity
-4983.7	-Infinity
-4983.6	-Infinity
-4983.5	-Infinity
-4983.4	-Infinity
-4983.3	-Infinity
-4983.2	-Infinity
-4983.1	-Infinity
-4983.0	-Infinity
-4982.9	-Infinity
-4982.8	-Infinity
-4982.7	-Infinity
-4982.6	-Infinity
-4982.5	Infinity
-4982.4	Infinity
-4982.3	Infinity
-4982.2	Infinity
-4982.1	Infinity
-4982.0	Infinity
-4981.9	Infinity
-4981.8	Infinity
-4981.7	Infinity
-4981.6	Infinity
-4981.5	Infinity
-4981.4	Infinity
-4981.3	Infinity
-4981.2	Infinity
-4981.1	Infinity
-4981.0	Infinity
-4980.9	-Infinity
-4980.8	-Infinity
-4980.7	-Infinity
-4980.6	-Infinity
-4980.5	-Infinity
-4980.4	-Infinity
-4980.3	-Infinity
-4980.2	-Infinity
-4980.1	-Infinity
-4980.0	-Infinity
-4979.9	-Infinity
-4979.8	-Infinity
-4979.7	-Infinity
-4979.6	-Infinity
-4979.5	-Infinity
-4979.4	Infinity
-4979.3	Infinity
-4979.2	Infinity
-4979.1	Infinity
-4979.0	Infinity
-4978.9	Infinity
-4978.8	Infinity
-4978.7	Infinity
-4978.6	Infinity
-4978.5	Infinity
-4978.4	Infinity
-4978.3	Infinity
-4978.2	Infinity
-4978.1	Infinity
-4978.0	Infinity
-4977.9	Infinity
-4977.8	-Infinity
-4977.7	-Infinity
-4977.6	-Infinity
-4977.5	-Infinity
-4977.4	-Infinity
-4977.3	-Infinity
-4977.2	-Infinity
-4977.1	-Infinity
-4977.0	-Infinity
-4976.9	-Infinity
-4976.8	-Infinity
-4976.7	-Infinity
-4976.6	-Infinity
-4976.5	-Infinity
-4976.4	-Infinity
-4976.3	-Infinity
-4976.2	Infinity
-4976.1	Infinity
-4976.0	Infinity
-4975.9	Infinity
-4975.8	Infinity
-4975.7	Infinity
-4975.6	Infinity
-4975.5	Infinity
-4975.4	Infinity
-4975.3	Infinity
-4975.2	Infinity
-4975.1	Infinity
-4975.0	Infinity
-4974.9	Infinity
-4974.8	Infinity
-4974.7	-Infinity
-4974.6	-Infinity
-4974.5	-Infinity
-4974.4	-Infinity
-4974.3	-Infinity
-4974.2	-Infinity
-4974.1	-Infinity
-4974.0	-Infinity
-4973.9	-Infinity
-4973.8	-Infinity
-4973.7	-Infinity
-4973.6	-Infinity
-4973.5	-Infinity
-4973.4	-Infinity
-4973.3	-Infinity
-4973.2	-Infinity
-4973.1	Infinity
-4973.0	Infinity
-4972.9	Infinity
-4972.8	Infinity
-4972.7	Infinity
-4972.6	Infinity
-4972.5	Infinity
-4972.4	Infinity
-4972.3	Infinity
-4972.2	Infinity
-4972.1	Infinity
-4972.0	Infinity
-4971.9	Infinity
-4971.8	Infinity
-4971.7	Infinity
-4971.6	Infinity
-4971.5	-Infinity
-4971.4	-Infinity
-4971.3	-Infinity
-4971.2	-Infinity
-4971.1	-Infinity
-4971.0	-Infinity
-4970.9	-Infinity
-4970.8	-Infinity
-4970.7	-Infinity
-4970.6	-Infinity
-4970.5	-Infinity
-4970.4	-Infinity
-4970.3	-Infinity
-4970.2	-Infinity
-4970.1	-Infinity
-4970.0	-Infinity
-4969.9	Infinity
-4969.8	Infinity
-4969.7	Infinity
-4969.6	Infinity
-4969.5	Infinity
-4969.4	Infinity
-4969.3	Infinity
-4969.2	Infinity
-4969.1	Infinity
-4969.0	Infinity
-4968.9	Infinity
-4968.8	Infinity
-4968.7	Infinity
-4968.6	Infinity
-4968.5	Infinity
-4968.4	-Infinity
-4968.3	-Infinity
-4968.2	-Infinity
-4968.1	-Infinity
-4968.0	-Infinity
-4967.9	-Infinity
-4967.8	-Infinity
-4967.7	-Infinity
-4967.6	-Infinity
-4967.5	-Infinity
-4967.4	-Infinity
-4967.3	-Infinity
-4967.2	-Infinity
-4967.1	-Infinity
-4967.0	-Infinity
-4966.9	-Infinity
-4966.8	Infinity
-4966.7	Infinity
-4966.6	Infinity
-4966.5	Infinity
-4966.4	Infinity
-4966.3	Infinity
-4966.2	Infinity
-4966.1	Infinity
-4966.0	Infinity
-4965.9	Infinity
-4965.8	Infinity
-4965.7	Infinity
-4965.6	Infinity
-4965.5	Infinity
-4965.4	Infinity
-4965.3	Infinity
-4965.2	-Infinity
-4965.1	-Infinity
-4965.0	-Infinity
-4964.9	-Infinity
-4964.8	-Infinity
-4964.7	-Infinity
-4964.6	-Infinity
-4964.5	-Infinity
-4964.4	-Infinity
-4964.3	-Infinity
-4964.2	-Infinity
-4964.1	-Infinity
-4964.0	-Infinity
-4963.9	-Infinity
-4963.8	-Infinity
-4963.7	Infinity
-4963.6	Infinity
-4963.5	Infinity
-4963.4	Infinity
-4963.3	Infinity
-4963.2	Infinity
-4963.1	Infinity
-4963.0	Infinity
-4962.9	Infinity
-4962.8	Infinity
-4962.7	Infinity
-4962.6	Infinity
-4962.5	Infinity
-4962.4	Infinity
-4962.3	Infinity
-4962.2	Infinity
-4962.1	-Infinity
-4962.0	-Infinity
-4961.9	-Infinity
-4961.8	-Infinity
-4961.7	-Infinity
-4961.6	-Infinity
-4961.5	-Infinity
-4961.4	-Infinity
-4961.3	-Infinity
-4961.2	-Infinity
-4961.1	-Infinity
-4961.0	-Infinity
-4960.9	-Infinity
-4960.8	-Infinity
-4960.7	-Infinity
-4960.6	-Infinity
-4960.5	Infinity
-4960.4	Infinity
-4960.3	Infinity
-4960.2	Infinity
-4960.1	Infinity
-4960.0	Infinity
-4959.9	Infinity
-4959.8	Infinity
-4959.7	Infinity
-4959.6	Infinity
-4959.5	Infinity
-4959.4	Infinity
-4959.3	Infinity
-4959.2	Infinity
-4959.1	Infinity
-4959.0	-Infinity
-4958.9	-Infinity
-4958.8	-Infinity
-4958.7	-Infinity
-4958.6	-Infinity
-4958.5	-Infinity
-4958.4	-Infinity
-4958.3	-Infinity
-4958.2	-Infinity
-4958.1	-Infinity
-4958.0	-Infinity
-4957.9	-Infinity
-4957.8	-Infinity
-4957.7	-Infinity
-4957.6	-Infinity
-4957.5	-Infinity
-4957.4	Infinity
-4957.3	Infinity
-4957.2	Infinity
-4957.1	Infinity
-4957.0	Infinity
-4956.9	Infinity
-4956.8	Infinity
-4956.7	Infinity
-4956.6	Infinity
-4956.5	Infinity
-4956.4	Infinity
-4956.3	Infinity
-4956.2	Infinity
-4956.1	Infinity
-4956.0	Infinity
-4955.9	Infinity
-4955.8	-Infinity
-4955.7	-Infinity
-4955.6	-Infinity
-4955.5	-Infinity
-4955.4	-Infinity
-4955.3	-Infinity
-4955.2	-Infinity
-4955.1	-Infinity
-4955.0	-Infinity
-4954.9	-Infinity
-4954.8	-Infinity
-4954.7	-Infinity
-4954.6	-Infinity
-4954.5	-Infinity
-4954.4	-Infinity
-4954.3	-Infinity
-4954.2	Infinity
-4954.1	Infinity
-4954.0	Infinity
-4953.9	Infinity
-4953.8	Infinity
-4953.7	Infinity
-4953.6	Infinity
-4953.5	Infinity
-4953.4	Infinity
-4953.3	Infinity
-4953.2	Infinity
-4953.1	Infinity
-4953.0	Infinity
-4952.9	Infinity
-4952.8	Infinity
-4952.7	-Infinity
-4952.6	-Infinity
-4952.5	-Infinity
-4952.4	-Infinity
-4952.3	-Infinity
-4952.2	-Infinity
-4952.1	-Infinity
-4952.0	-Infinity
-4951.9	-Infinity
-4951.8	-Infinity
-4951.7	-Infinity
-4951.6	-Infinity
-4951.5	-Infinity
-4951.4	-Infinity
-4951.3	-Infinity
-4951.2	-Infinity
-4951.1	Infinity
-4951.0	Infinity
-4950.9	Infinity
-4950.8	Infinity
-4950.7	Infinity
-4950.6	Infinity
-4950.5	Infinity
-4950.4	Infinity
-4950.3	Infinity
-4950.2	Infinity
-4950.1	Infinity
-4950.0	Infinity
-4949.9	Infinity
-4949.8	Infinity
-4949.7	Infinity
-4949.6	Infinity
-4949.5	-Infinity
-4949.4	-Infinity
-4949.3	-Infinity
-4949.2	-Infinity
-4949.1	-Infinity
-4949.0	-Infinity
-4948.9	-Infinity
-4948.8	-Infinity
-4948.7	-Infinity
-4948.6	-Infinity
-4948.5	-Infinity
-4948.4	-Infinity
-4948.3	-Infinity
-4948.2	-Infinity
-4948.1	-Infinity
-4948.0	Infinity
-4947.9	Infinity
-4947.8	Infinity
-4947.7	Infinity
-4947.6	Infinity
-4947.5	Infinity
-4947.4	Infinity
-4947.3	Infinity
-4947.2	Infinity
-4947.1	Infinity
-4947.0	Infinity
-4946.9	Infinity
-4946.8	Infinity
-4946.7	Infinity
-4946.6	Infinity
-4946.5	Infinity
-4946.4	-Infinity
-4946.3	-Infinity
-4946.2	-Infinity
-4946.1	-Infinity
-4946.0	-Infinity
-4945.9	-Infinity
-4945.8	-Infinity
-4945.7	-Infinity
-4945.6	-Infinity
-4945.5	-Infinity
-4945.4	-Infinity
-4945.3	-Infinity
-4945.2	-Infinity
-4945.1	-Infinity
-4945.0	-Infinity
-4944.9	-Infinity
-4944.8	Infinity
-4944.7	Infinity
-4944.6	Infinity
-4944.5	Infinity
-4944.4	Infinity
-4944.3	Infinity
-4944.2	Infinity
-4944.1	Infinity
-4944.0	Infinity
-4943.9	Infinity
-4943.8	Infinity
-4943.7	Infinity
-4943.6	Infinity
-4943.5	Infinity
-4943.4	Infinity
-4943.3	Infinity
-4943.2	-Infinity
-4943.1	-Infinity
-4943.0	-Infinity
-4942.9	-Infinity
-4942.8	-Infinity
-4942.7	-Infinity
-4942.6	-Infinity
-4942.5	-Infinity
-4942.4	-Infinity
-4942.3	-Infinity
-4942.2	-Infinity
-4942.1	-Infinity
-4942.0	-Infinity
-4941.9	-Infinity
-4941.8	-Infinity
-4941.7	Infinity
-4941.6	Infinity
-4941.5	Infinity
-4941.4	Infinity
-4941.3	Infinity
-4941.2	Infinity
-4941.1	Infinity
-4941.0	Infinity
-4940.9	Infinity
-4940.8	Infinity
-4940.7	Infinity
-4940.6	Infinity
-4940.5	Infinity
-4940.4	Infinity
-4940.3	Infinity
-4940.2	Infinity
-4940.1	-Infinity
-4940.0	-Infinity
-4939.9	-Infinity
-4939.8	-Infinity
-4939.7	-Infinity
-4939.6	-Infinity
-4939.5	-Infinity
-4939.4	-Infinity
-4939.3	-Infinity
-4939.2	-Infinity
-4939.1	-Infinity
-4939.0	-Infinity
-4938.9	-Infinity
-4938.8	-Infinity
-4938.7	-Infinity
-4938.6	-Infinity
-4938.5	Infinity
-4938.4	Infinity
-4938.3	Infinity
-4938.2	Infinity
-4938.1	Infinity
-4938.0	Infinity
-4937.9	Infinity
-4937.8	Infinity
-4937.7	Infinity
-4937.6	Infinity
-4937.5	Infinity
-4937.4	Infinity
-4937.3	Infinity
-4937.2	Infinity
-4937.1	Infinity
-4937.0	-Infinity
-4936.9	-Infinity
-4936.8	-Infinity
-4936.7	-Infinity
-4936.6	-Infinity
-4936.5	-Infinity
-4936.4	-Infinity
-4936.3	-Infinity
-4936.2	-Infinity
-4936.1	-Infinity
-4936.0	-Infinity
-4935.9	-Infinity
-4935.8	-Infinity
-4935.7	-Infinity
-4935.6	-Infinity
-4935.5	-Infinity
-4935.4	Infinity
-4935.3	Infinity
-4935.2	Infinity
-4935.1	Infinity
-4935.0	Infinity
-4934.9	Infinity
-4934.8	Infinity
-4934.7	Infinity
-4934.6	Infinity
-4934.5	Infinity
-4934.4	Infinity
-4934.3	Infinity
-4934.2	Infinity
-4934.1	Infinity
-4934.0	Infinity
-4933.9	Infinity
-4933.8	-Infinity
-4933.7	-Infinity
-4933.6	-Infinity
-4933.5	-Infinity
-4933.4	-Infinity
-4933.3	-Infinity
-4933.2	-Infinity
-4933.1	-Infinity
-4933.0	-Infinity
-4932.9	-Infinity
-4932.8	-Infinity
-4932.7	-Infinity
-4932.6	-Infinity
-4932.5	-Infinity
-4932.4	-Infinity
-4932.3	Infinity
-4932.2	Infinity
-4932.1	Infinity
-4932.0	Infinity
-4931.9	Infinity
-4931.8	Infinity
-4931.7	Infinity
-4931.6	Infinity
-4931.5	Infinity
-4931.4	Infinity
-4931.3	Infinity
-4931.2	Infinity
-4931.1	Infinity
-4931.0	Infinity
-4930.9	Infinity
-4930.8	Infinity
-4930.7	-Infinity
-4930.6	-Infinity
-4930.5	-Infinity
-4930.4	-Infinity
-4930.3	-Infinity
-4930.2	-Infinity
-4930.1	-Infinity
-4930.0	-Infinity
-4929.9	-Infinity
-4929.8	-Infinity
-4929.7	-Infinity
-4929.6	-Infinity
-4929.5	-Infinity
-4929.4	-Infinity
-4929.3	-Infinity
-4929.2	-Infinity
-4929.1	Infinity
-4929.0	Infinity
-4928.9	Infinity
-4928.8	Infinity
-4928.7	Infinity
-4928.6	Infinity
-4928.5	Infinity
-4928.4	Infinity
-4928.3	Infinity
-4928.2	Infinity
-4928.1	Infinity
-4928.0	Infinity
-4927.9	Infinity
-4927.8	Infinity
-4927.7	Infinity
-4927.6	Infinity
-4927.5	-Infinity
-4927.4	-Infinity
-4927.3	-Infinity
-4927.2	-Infinity
-4927.1	-Infinity
-4927.0	-Infinity
-4926.9	-Infinity
-4926.8	-Infinity
-4926.7	-Infinity
-4926.6	-Infinity
-4926.5	-Infinity
-4926.4	-Infinity
-4926.3	-Infinity
-4926.2	-Infinity
-4926.1	-Infinity
-4926.0	Infinity
-4925.9	Infinity
-4925.8	Infinity
-4925.7	Infinity
-4925.6	Infinity
-4925.5	Infinity
-4925.4	Infinity
-4925.3	Infinity
-4925.2	Infinity
-4925.1	Infinity
-4925.0	Infinity
-4924.9	Infinity
-4924.8	Infinity
-4924.7	Infinity
-4924.6	Infinity
-4924.5	Infinity
-4924.4	-Infinity
-4924.3	-Infinity
-4924.2	-Infinity
-4924.1	-Infinity
-4924.0	-Infinity
-4923.9	-Infinity
-4923.8	-Infinity
-4923.7	-Infinity
-4923.6	-Infinity
-4923.5	-Infinity
-4923.4	-Infinity
-4923.3	-Infinity
-4923.2	-Infinity
-4923.1	-Infinity
-4923.0	-Infinity
-4922.9	-Infinity
-4922.8	Infinity
-4922.7	Infinity
-4922.6	Infinity
-4922.5	Infinity
-4922.4	Infinity
-4922.3	Infinity
-4922.2	Infinity
-4922.1	Infinity
-4922.0	Infinity
-4921.9	Infinity
-4921.8	Infinity
-4921.7	Infinity
-4921.6	Infinity
-4921.5	Infinity
-4921.4	Infinity
-4921.3	-Infinity
-4921.2	-Infinity
-4921.1	-Infinity
-4921.0	-Infinity
-4920.9	-Infinity
-4920.8	-Infinity
-4920.7	-Infinity
-4920.6	-Infinity
-4920.5	-Infinity
-4920.4	-Infinity
-4920.3	-Infinity
-4920.2	-Infinity
-4920.1	-Infinity
-4920.0	-Infinity
-4919.9	-Infinity
-4919.8	-Infinity
-4919.7	Infinity
-4919.6	Infinity
-4919.5	Infinity
-4919.4	Infinity
-4919.3	Infinity
-4919.2	Infinity
-4919.1	Infinity
-4919.0	Infinity
-4918.9	Infinity
-4918.8	Infinity
-4918.7	Infinity
-4918.6	Infinity
-4918.5	Infinity
-4918.4	Infinity
-4918.3	Infinity
-4918.2	Infinity
-4918.1	-Infinity
-4918.0	-Infinity
-4917.9	-Infinity
-4917.8	-Infinity
-4917.7	-Infinity
-4917.6	-Infinity
-4917.5	-Infinity
-4917.4	-Infinity
-4917.3	-Infinity
-4917.2	-Infinity
-4917.1	-Infinity
-4917.0	-Infinity
-4916.9	-Infinity
-4916.8	-Infinity
-4916.7	-Infinity
-4916.6	-Infinity
-4916.5	Infinity
-4916.4	Infinity
-4916.3	Infinity
-4916.2	Infinity
-4916.1	Infinity
-4916.0	Infinity
-4915.9	Infinity
-4915.8	Infinity
-4915.7	Infinity
-4915.6	Infinity
-4915.5	Infinity
-4915.4	Infinity
-4915.3	Infinity
-4915.2	Infinity
-4915.1	Infinity
-4915.0	-Infinity
-4914.9	-Infinity
-4914.8	-Infinity
-4914.7	-Infinity
-4914.6	-Infinity
-4914.5	-Infinity
-4914.4	-Infinity
-4914.3	-Infinity
-4914.2	-Infinity
-4914.1	-Infinity
-4914.0	-Infinity
-4913.9	-Infinity
-4913.8	-Infinity
-4913.7	-Infinity
-4913.6	-Infinity
-4913.5	-Infinity
-4913.4	Infinity
-4913.3	Infinity
-4913.2	Infinity
-4913.1	Infinity
-4913.0	Infinity
-4912.9	Infinity
-4912.8	Infinity
-4912.7	Infinity
-4912.6	Infinity
-4912.5	Infinity
-4912.4	Infinity
-4912.3	Infinity
-4912.2	Infinity
-4912.1	Infinity
-4912.0	Infinity
-4911.9	Infinity
-4911.8	-Infinity
-4911.7	-Infinity
-4911.6	-Infinity
-4911.5	-Infinity
-4911.4	-Infinity
-4911.3	-Infinity
-4911.2	-Infinity
-4911.1	-Infinity
-4911.0	-Infinity
-4910.9	-Infinity
-4910.8	-Infinity
-4910.7	-Infinity
-4910.6	-Infinity
-4910.5	-Infinity
-4910.4	-Infinity
-4910.3	Infinity
-4910.2	Infinity
-4910.1	Infinity
-4910.0	Infinity
-4909.9	Infinity
-4909.8	Infinity
-4909.7	Infinity
-4909.6	Infinity
-4909.5	Infinity
-4909.4	Infinity
-4909.3	Infinity
-4909.2	Infinity
-4909.1	Infinity
-4909.0	Infinity
-4908.9	Infinity
-4908.8	Infinity
-4908.7	-Infinity
-4908.6	-Infinity
-4908.5	-Infinity
-4908.4	-Infinity
-4908.3	-Infinity
-4908.2	-Infinity
-4908.1	-Infinity
-4908.0	-Infinity
-4907.9	-Infinity
-4907.8	-Infinity
-4907.7	-Infinity
-4907.6	-Infinity
-4907.5	-Infinity
-4907.4	-Infinity
-4907.3	-Infinity
-4907.2	-Infinity
-4907.1	Infinity
-4907.0	Infinity
-4906.9	Infinity
-4906.8	Infinity
-4906.7	Infinity
-4906.6	Infinity
-4906.5	Infinity
-4906.4	Infinity
-4906.3	Infinity
-4906.2	Infinity
-4906.1	Infinity
-4906.0	Infinity
-4905.9	Infinity
-4905.8	Infinity
-4905.7	Infinity
-4905.6	Infinity
-4905.5	-Infinity
-4905.4	-Infinity
-4905.3	-Infinity
-4905.2	-Infinity
-4905.1	-Infinity
-4905.0	-Infinity
-4904.9	-Infinity
-4904.8	-Infinity
-4904.7	-Infinity
-4904.6	-Infinity
-4904.5	-Infinity
-4904.4	-Infinity
-4904.3	-Infinity
-4904.2	-Infinity
-4904.1	-Infinity
-4904.0	Infinity
-4903.9	Infinity
-4903.8	Infinity
-4903.7	Infinity
-4903.6	Infinity
-4903.5	Infinity
-4903.4	Infinity
-4903.3	Infinity
-4903.2	Infinity
-4903.1	Infinity
-4903.0	Infinity
-4902.9	Infinity
-4902.8	Infinity
-4902.7	Infinity
-4902.6	Infinity
-4902.5	Infinity
-4902.4	-Infinity
-4902.3	-Infinity
-4902.2	-Infinity
-4902.1	-Infinity
-4902.0	-Infinity
-4901.9	-Infinity
-4901.8	-Infinity
-4901.7	-Infinity
-4901.6	-Infinity
-4901.5	-Infinity
-4901.4	-Infinity
-4901.3	-Infinity
-4901.2	-Infinity
-4901.1	-Infinity
-4901.0	-Infinity
-4900.9	-Infinity
-4900.8	Infinity
-4900.7	Infinity
-4900.6	Infinity
-4900.5	Infinity
-4900.4	Infinity
-4900.3	Infinity
-4900.2	Infinity
-4900.1	Infinity
-4900.0	Infinity
-4899.9	Infinity
-4899.8	Infinity
-4899.7	Infinity
-4899.6	Infinity
-4899.5	Infinity
-4899.4	Infinity
-4899.3	-Infinity
-4899.2	-Infinity
-4899.1	-Infinity
-4899.0	-Infinity
-4898.9	-Infinity
-4898.8	-Infinity
-4898.7	-Infinity
-4898.6	-Infinity
-4898.5	-Infinity
-4898.4	-Infinity
-4898.3	-Infinity
-4898.2	-Infinity
-4898.1	-Infinity
-4898.0	-Infinity
-4897.9	-Infinity
-4897.8	-Infinity
-4897.7	Infinity
-4897.6	Infinity
-4897.5	Infinity
-4897.4	Infinity
-4897.3	Infinity
-4897.2	Infinity
-4897.1	Infinity
-4897.0	Infinity
-4896.9	Infinity
-4896.8	Infinity
-4896.7	Infinity
-4896.6	Infinity
-4896.5	Infinity
-4896.4	Infinity
-4896.3	Infinity
-4896.2	Infinity
-4896.1	-Infinity
-4896.0	-Infinity
-4895.9	-Infinity
-4895.8	-Infinity
-4895.7	-Infinity
-4895.6	-Infinity
-4895.5	-Infinity
-4895.4	-Infinity
-4895.3	-Infinity
-4895.2	-Infinity
-4895.1	-Infinity
-4895.0	-Infinity
-4894.9	-Infinity
-4894.8	-Infinity
-4894.7	-Infinity
-4894.6	Infinity
-4894.5	Infinity
-4894.4	Infinity
-4894.3	Infinity
-4894.2	Infinity
-4894.1	Infinity
-4894.0	Infinity
-4893.9	Infinity
-4893.8	Infinity
-4893.7	Infinity
-4893.6	Infinity
-4893.5	Infinity
-4893.4	Infinity
-4893.3	Infinity
-4893.2	Infinity
-4893.1	Infinity
-4893.0	-Infinity
-4892.9	-Infinity
-4892.8	-Infinity
-4892.7	-Infinity
-4892.6	-Infinity
-4892.5	-Infinity
-4892.4	-Infinity
-4892.3	-Infinity
-4892.2	-Infinity
-4892.1	-Infinity
-4892.0	-Infinity
-4891.9	-Infinity
-4891.8	-Infinity
-4891.7	-Infinity
-4891.6	-Infinity
-4891.5	-Infinity
-4891.4	Infinity
-4891.3	Infinity
-4891.2	Infinity
-4891.1	Infinity
-4891.0	Infinity
-4890.9	Infinity
-4890.8	Infinity
-4890.7	Infinity
-4890.6	Infinity
-4890.5	Infinity
-4890.4	Infinity
-4890.3	Infinity
-4890.2	Infinity
-4890.1	Infinity
-4890.0	Infinity
-4889.9	Infinity
-4889.8	-Infinity
-4889.7	-Infinity
-4889.6	-Infinity
-4889.5	-Infinity
-4889.4	-Infinity
-4889.3	-Infinity
-4889.2	-Infinity
-4889.1	-Infinity
-4889.0	-Infinity
-4888.9	-Infinity
-4888.8	-Infinity
-4888.7	-Infinity
-4888.6	-Infinity
-4888.5	-Infinity
-4888.4	-Infinity
-4888.3	Infinity
-4888.2	Infinity
-4888.1	Infinity
-4888.0	Infinity
-4887.9	Infinity
-4887.8	Infinity
-4887.7	Infinity
-4887.6	Infinity
-4887.5	Infinity
-4887.4	Infinity
-4887.3	Infinity
-4887.2	Infinity
-4887.1	Infinity
-4887.0	Infinity
-4886.9	Infinity
-4886.8	Infinity
-4886.7	-Infinity
-4886.6	-Infinity
-4886.5	-Infinity
-4886.4	-Infinity
-4886.3	-Infinity
-4886.2	-Infinity
-4886.1	-Infinity
-4886.0	-Infinity
-4885.9	-Infinity
-4885.8	-Infinity
-4885.7	-Infinity
-4885.6	-Infinity
-4885.5	-Infinity
-4885.4	-Infinity
-4885.3	-Infinity
-4885.2	-Infinity
-4885.1	Infinity
-4885.0	Infinity
-4884.9	Infinity
-4884.8	Infinity
-4884.7	Infinity
-4884.6	Infinity
-4884.5	Infinity
-4884.4	Infinity
-4884.3	Infinity
-4884.2	Infinity
-4884.1	Infinity
-4884.0	Infinity
-4883.9	Infinity
-4883.8	Infinity
-4883.7	Infinity
-4883.6	-Infinity
-4883.5	-Infinity
-4883.4	-Infinity
-4883.3	-Infinity
-4883.2	-Infinity
-4883.1	-Infinity
-4883.0	-Infinity
-4882.9	-Infinity
-4882.8	-Infinity
-4882.7	-Infinity
-4882.6	-Infinity
-4882.5	-Infinity
-4882.4	-Infinity
-4882.3	-Infinity
-4882.2	-Infinity
-4882.1	-Infinity
-4882.0	Infinity
-4881.9	Infinity
-4881.8	Infinity
-4881.7	Infinity
-4881.6	Infinity
-4881.5	Infinity
-4881.4	Infinity
-4881.3	Infinity
-4881.2	Infinity
-4881.1	Infinity
-4881.0	Infinity
-4880.9	Infinity
-4880.8	Infinity
-4880.7	Infinity
-4880.6	Infinity
-4880.5	Infinity
-4880.4	-Infinity
-4880.3	-Infinity
-4880.2	-Infinity
-4880.1	-Infinity
-4880.0	-Infinity
-4879.9	-Infinity
-4879.8	-Infinity
-4879.7	-Infinity
-4879.6	-Infinity
-4879.5	-Infinity
-4879.4	-Infinity
-4879.3	-Infinity
-4879.2	-Infinity
-4879.1	-Infinity
-4879.0	-Infinity
-4878.9	-Infinity
-4878.8	Infinity
-4878.7	Infinity
-4878.6	Infinity
-4878.5	Infinity
-4878.4	Infinity
